0,1,2
-6.4424,-7.6472,-5.3202
-1.0314,-3.5989,-2.3194
6.7714,10.0262,3.5228
6.8777,14.8095,4.5145
0.7519,5.1916,0.8032
-3.6561,-6.1287,-1.9178
-3.5797,-9.01,-1.6086
-0.9333,-6.7979,-0.1192
1.5555,-7.0421,0.4422
1.0793,-9.7604,-1.1499
-1.5228,-7.6163,-3.1499
-1.1986,2.3039,-1.5506
2.8739,10.8559,3.1783
4.7134,7.6358,4.9438
1.7028,-3.2941,1.3509
-0.9764,-8.2772,-2.1527
0.0383,-3.1332,-1.175
0.6888,3.454,1.1318
-2.1193,4.4747,0.5151
-3.9109,1.9555,-1.1839
0.1931,0.519,0.3747
6.8973,1.4329,4.8933
8.7336,2.6629,7.5428
4.0786,2.3571,5.3539
-0.7915,2.6274,1.467
-0.0655,5.7813,0.7587
3.0825,6.5054,1.6933
0.8292,-2.0888,-1.5731
-5.92,-14.0359,-7.7748
-7.1629,-15.5332,-8.1818
0.3109,-5.0614,-0.5534
7.164,5.1636,6.339
5.4697,7.3601,5.7032
-1.0321,4.5585,1.3586
-4.0109,0.5975,-0.1962
-0.9633,-3.1589,1.176
4.4218,-3.0437,2.425
7.9438,2.9523,3.5987
7.6126,8.4715,5.4366
3.3737,6.1258,5.1202
-2.1904,-1.2709,0.658
-4.8939,-5.2493,-4.0262
-3.6388,-4.0799,-4.3101
-1.5228,-2.9641,-1.7452
-0.6881,-3.9794,-0.4565
0.197,-2.8742,-0.2155
2.2407,2.8805,1.6642
3.8716,8.3097,4.1732
3.2391,7.6578,3.6794
1.0136,2.8786,0.3621
0.1152,-0.1742,-1.0879
2.5952,0.8386,2.0014
6.2927,5.7114,6.4141
5.7717,11.3126,6.8075
-1.681,7.828,1.2123
-11.3493,-10.0146,-7.0676
-14.2828,-27.5136,-11.3251
-6.8498,-25.0971,-7.296
4.0866,-7.1108,1.1571
8.8927,5.5122,5.8551
6.6601,6.177,4.5769
3.7263,4.9491,2.2908
3.0284,7.0752,2.5527
2.3595,8.7597,4.0855
1.0911,8.4097,5.1357
0.8135,7.5626,5.2678
0.9741,5.1907,3.6868
0.1249,0.1049,0.1768
2.0584,2.8741,2.0645
-4.6398,2.221,-1.1434
-9.6111,-7.566,-6.9344
-10.8595,-21.5341,-11.8654
-7.082,-23.868,-10.3662
-0.2459,-9.3215,-3.1102
4.533,7.7334,3.4395
5.0011,14.8314,6.2547
4.658,16.7795,8.2604
5.591,18.1287,10.1104
4.8453,12.2236,8.2322
2.4231,0.6265,3.6188
3.0697,-1.7428,2.2236
6.0892,7.6482,4.3375
4.8987,12.594,3.8903
-0.872,4.3425,-0.863
-4.3448,-7.6718,-5.1364
-3.3117,-13.5362,-5.9276
-2.7598,-13.8529,-5.3567
-4.727,-12.5195,-5.3513
-4.534,-9.9326,-4.0079
0.3152,-4.7073,0.4595
4.547,2.4949,5.131
3.4796,8.5896,5.9864
1.3306,11.3021,4.3815
3.8822,11.8654,4.7221
7.8765,13.165,7.0599
6.7819,15.0379,7.4116
2.6301,13.9094,4.5088
2.1364,8.7458,1.3517
4.4935,3.5165,0.1921
2.8057,0.6634,-0.2098
-4.3584,-3.8374,-2.0237
-11.1443,-14.4975,-5.5756
-12.4626,-26.1706,-8.5615
-7.5841,-25.7481,-7.0779
1.0491,-9.9562,-0.6294
7.6996,6.1783,4.5686
7.4607,10.3134,3.5295
3.6482,10.2063,0.9557
3.3416,15.4611,3.2054
5.0668,18.6165,6.7318
1.5467,9.4832,4.2755
-6.1538,-7.2517,-2.823
-9.3379,-18.6445,-7.2897
-5.5799,-17.8435,-6.4188
-0.7415,-9.5645,-3.4547
1.6683,-3.8406,-1.4088
3.465,-1.8184,0.1194
5.3305,5.393,2.6314
5.0269,17.0954,5.2595
1.415,17.2763,4.7589
-3.613,1.043,0.1719
-6.073,-10.9081,-3.7384
-3.246,-2.2821,-2.0125
1.4262,10.9438,2.0324
1.0586,5.4255,1.0147
-3.553,-10.8219,-3.539
-3.3684,-12.0928,-2.6379
3.4149,2.3313,4.039
6.222,9.1748,5.8486
-0.4703,0.1153,-1.4596
-7.0961,-8.8461,-8.6933
-4.9132,-5.7202,-7.6076
1.115,3.645,-0.9655
3.3746,9.8764,4.6045
2.3204,10.2676,5.968
0.1336,5.0673,2.7727
-3.7627,-4.2205,-2.8677
-7.4156,-12.7511,-6.5894
-6.8625,-14.6927,-6.2131
-2.5425,-8.5222,-3.7014
1.5868,0.3427,-1.4651
3.4242,3.8847,-0.361
3.5911,2.2714,-0.3355
3.3407,5.2998,0.207
2.6358,15.0342,2.6699
-0.2344,16.9998,4.3364
-5.3651,1.6173,1.1498
-8.8229,-18.0483,-5.2697
-7.1765,-23.8888,-8.8971
-2.6139,-15.1935,-7.2009
0.3719,-2.6716,-2.9596
1.3846,7.5171,1.1177
3.1287,15.3127,5.0549
5.5098,19.9276,8.3073
5.2618,17.813,7.9085
1.3109,8.0001,2.6058
-3.51,-3.3349,-3.8732
-6.2611,-9.0514,-6.8498
-6.0282,-9.702,-5.9585
-3.0305,-9.2109,-3.9051
0.8316,-6.9431,-2.3678
2.0528,-1.8217,-1.3692
-0.3401,2.373,-0.8019
-3.0213,2.381,-0.9196
-3.4491,-0.1284,-1.8732
-2.9718,-2.4945,-3.0697
-2.8119,-3.5558,-3.3255
-1.7697,-2.2292,-2.1956
0.424,0.7617,-0.4456
1.8286,1.3404,1.0689
1.2069,-2.071,1.8639
-0.4693,-3.6326,1.5926
-1.1644,2.4014,0.7842
0.1217,11.0189,0.4507
1.2538,10.4235,-0.4981
-1.1174,-2.0158,-4.2383
-5.2489,-13.1634,-8.3088
-4.3276,-8.9384,-6.3018
2.9392,6.1674,2.0493
7.6955,13.3057,7.9617
3.0617,4.1114,5.2935
-5.3066,-9.2638,-1.3215
-7.5227,-11.7044,-4.0434
-2.8503,-3.1016,-1.8203
1.4129,4.9162,0.5029
1.0254,4.8719,-0.2885
-0.6526,1.34,-2.0258
0.2235,1.2392,-1.6861
1.066,1.7487,-1.2404
-1.5004,-2.9143,-3.8398
-3.5698,-8.5772,-6.4322
-0.8235,-8.8727,-4.4269
1.9363,-8.3358,-0.739
-0.5081,-11.7373,-0.5333
-3.0077,-11.0031,-1.6475
-0.0955,0.0895,-0.1306
4.3119,8.1845,5.4884
0.7684,9.7471,4.2869
2.7407,1.3839,2.7718
6.6647,-4.3678,2.7828
5.8039,2.0804,4.1454
0.0664,6.327,2.9363
-5.0049,-2.9294,-1.6963
-5.3123,-13.0167,-4.3225
-1.4741,-11.4865,-1.5627
2.803,-4.1267,2.6426
4.8846,2.9173,4.7249
5.8768,12.812,7.0107
7.6616,23.2716,10.8981
8.506,24.1097,12.0942
5.1625,12.3663,7.2298
-1.0749,-2.8704,-0.2034
-4.1539,-9.2824,-3.5234
-0.663,-2.9203,-0.3758
4.7256,5.065,4.0901
4.6386,1.8296,3.1158
-0.4872,-4.9674,-1.7206
-2.7563,0.9409,-2.3235
0.6568,11.5611,2.1901
3.1551,6.4349,3.8945
1.2085,-5.8336,1.4654
1.4059,0.6048,3.376
7.4657,19.5689,10.7907
10.7957,21.4186,12.8552
4.3528,5.9645,5.2655
-4.3296,0.2035,-1.9809
-5.1748,8.9261,-1.5668
-0.7273,10.9859,0.9671
0.914,-1.4281,-0.8891
-1.4341,-15.532,-5.3531
-4.441,-21.4446,-8.0652
-5.8668,-17.7736,-7.0003
-3.5819,-6.287,-1.7435
2.7499,4.718,5.0241
8.6488,7.5199,8.5006
10.0271,8.549,8.2652
8.8051,17.4275,8.6347
8.5533,28.2111,11.1029
8.0357,27.9547,11.7187
3.1234,14.8176,6.4203
-5.9893,-3.073,-3.6739
-12.929,-17.4191,-12.3607
-12.7879,-23.6798,-14.3554
-8.4421,-22.057,-10.9547
-5.0506,-16.198,-7.2192
-2.5831,-9.3743,-5.0025
0.9633,-2.8966,-2.5746
4.0395,2.5397,0.6159
4.4343,5.4584,2.8297
3.1938,4.3654,3.042
2.2634,0.9573,2.5186
2.0875,0.2192,3.1316
2.6477,4.6444,4.86
3.2483,10.8376,5.5136
2.1062,12.6494,3.3465
-0.4855,6.0036,-0.529
-1.245,-5.6165,-3.1661
0.4025,-10.8658,-3.2595
-0.175,-4.7384,-2.9268
-5.2773,1.2856,-4.7152
-9.3688,-3.1914,-7.0193
-6.7906,-9.7429,-5.9857
-1.0726,-7.6664,-2.5803
0.2304,-3.5135,-2.0587
-2.8843,-6.8884,-5.2609
-4.2737,-13.1129,-7.378
-2.7828,-13.4419,-6.1138
-2.6334,-7.7317,-3.7413
-3.354,-0.8119,-1.4791
-0.3534,2.4047,0.9355
4.2526,-0.2034,1.705
3.3966,-3.358,-0.6068
-2.4213,-0.5013,-3.7349
-5.9069,3.8697,-5.1778
-4.6494,0.7123,-5.0632
-2.2863,-6.5733,-3.7612
-1.4045,-8.0781,-2.1749
-2.2308,-6.4051,-3.6554
-4.0143,-9.9467,-8.638
-4.3096,-13.2769,-10.5644
-1.8895,-7.7742,-5.4156
-0.1296,-2.015,0.2627
-1.3855,-5.169,0.2066
-1.4378,-5.7113,-0.8171
2.5491,5.8075,2.427
4.5319,14.3599,4.5258
-0.3322,6.4552,0.0016
-6.0559,-6.3644,-5.9457
-6.3104,-10.543,-7.5144
-4.8606,-11.4654,-8.0575
-6.1509,-15.9582,-11.0519
-6.31,-16.8985,-11.8818
-2.1367,-8.2786,-6.757
1.301,1.1511,-1.1734
-0.211,0.7601,-1.3315
-2.1098,-5.3483,-3.4588
0.4953,-5.2418,-0.5069
3.6556,1.9853,4.9332
1.4146,5.5487,4.3595
-4.1033,0.5445,-2.84
-7.0715,-5.8584,-9.2688
-6.7403,-7.4202,-10.5957
-4.8931,-5.9542,-7.9707
-1.049,-4.0147,-3.1608
3.7816,-2.0084,1.3358
4.9203,-2.3788,1.6318
0.0392,-6.4885,-2.9171
-6.8224,-9.8243,-8.0606
-9.4505,-8.6716,-9.7245
-6.4302,-6.9137,-7.8408
-2.6311,-8.7186,-4.8156
-1.8599,-9.741,-1.992
-0.8099,-3.6649,1.4822
4.1978,5.8453,5.5121
8.6719,8.6562,6.5595
6.1821,3.4915,1.9947
-0.9301,0.0175,-4.5037
-5.2873,2.6188,-6.9731
-5.6372,2.8369,-5.5804
-6.6474,-5.8782,-5.5153
-9.6386,-16.2918,-8.27
-10.659,-17.9903,-9.7799
-7.0951,-10.8437,-6.912
-0.5048,-0.7017,-0.8317
-0.5014,-3.7972,-0.8529
0.7447,-13.8853,-1.5386
-0.1822,-9.4057,-0.2751
-3.0934,1.8262,0.5147
-6.0034,0.3895,-2.7144
-6.8394,-13.8802,-7.8309
-5.5257,-21.1645,-9.2135
-4.5852,-15.1802,-6.9601
-4.8352,-10.4009,-5.7493
-2.3551,-10.0953,-4.4317
4.8718,-0.7816,2.1486
10.2169,14.7651,10.2289
6.6901,16.547,9.8893
-0.2898,5.2799,2.8739
-0.2042,2.1065,1.209
4.0566,8.0439,5.4282
1.2089,4.3159,3.8242
-6.7415,-9.2431,-4.8675
-7.7881,-15.8326,-9.682
-1.9544,-13.8158,-7.699
0.1669,-12.7535,-5.7786
-3.6159,-11.0404,-5.8058
-6.3302,-4.1916,-4.4285
-4.49,1.3244,-1.6797
-0.2188,0.112,0.5968
3.5406,-2.839,2.3723
4.0262,-3.7906,2.6471
0.4222,-6.2794,-0.2574
-3.3973,-10.4903,-3.9831
-2.8057,-7.8352,-3.428
1.8065,7.3788,2.609
7.0267,25.5824,9.6478
10.3921,30.0666,12.4046
9.4088,18.1449,9.4961
2.7977,3.7172,3.6337
-5.0541,-3.6715,-1.5932
-7.884,-8.8072,-4.8706
-6.0056,-15.6509,-6.8947
-3.9918,-17.309,-7.4129
-2.7422,-8.5403,-5.0938
-1.0512,2.7751,-1.3701
-0.3562,4.0911,-0.5414
-1.6845,-6.0291,-3.3928
-3.0346,-14.944,-4.938
-2.8319,-10.6571,-1.7691
-0.7484,3.1023,3.1495
3.41,13.4755,5.9069
6.3945,15.5957,5.9188
3.0488,11.4731,2.8996
-4.0375,0.668,-3.0774
-5.6312,-12.4197,-7.6255
-0.1947,-14.282,-6.0151
4.0619,-1.2086,-0.6218
3.4445,11.6082,2.8156
2.8695,12.0137,3.8318
4.4603,6.4863,5.3947
3.9527,5.1573,7.0612
-0.1878,5.6313,5.877
-4.1056,-0.1434,1.219
-5.6762,-10.9675,-4.5691
-5.9794,-16.1016,-8.0734
-4.4488,-10.0534,-7.0234
-0.3893,-1.4455,-3.2038
2.4504,-1.0228,-1.6792
0.5592,-5.6588,-4.1356
-2.3782,-4.0078,-5.6069
-0.4776,4.9604,-1.5561
5.0506,10.785,4.9912
8.0534,8.3772,7.7779
6.011,3.595,5.3791
1.3891,0.9039,1.0014
-2.2828,-0.7157,-1.7036
-1.9016,1.7791,0.1655
3.9559,13.0325,6.898
11.8773,25.7269,13.7831
14.5968,26.1559,14.9708
8.4038,14.2434,9.8802
-1.8012,2.4708,2.4051
-7.9851,-4.2691,-4.5959
-8.5688,-11.9786,-10.4185
-7.8903,-20.8239,-13.5971
-7.0068,-21.4131,-11.9993
-2.742,-11.7145,-6.6068
3.7567,-2.7338,-1.7649
6.7851,-0.2473,0.595
5.5874,4.445,3.5258
4.8099,15.3379,8.4239
4.9428,19.254,10.3931
2.4952,8.141,6.1402
-0.1568,-1.8049,1.6596
2.8107,5.6548,3.5081
7.8603,17.8831,7.0072
5.8062,13.886,4.1201
-1.0997,-0.2668,-1.6413
-1.9909,-5.0231,-1.7261
2.781,-1.8043,1.0967
2.6123,-3.4226,-1.4292
-3.091,-5.5725,-6.1233
-4.0909,1.6558,-3.9311
1.3805,9.7321,2.6805
3.7768,6.0405,3.9077
-0.2878,-3.7231,-0.4742
-2.829,-7.406,-2.4208
0.9678,-4.3929,0.4527
5.8825,1.1121,3.9077
7.3111,9.4295,6.1494
7.6473,19.216,8.3585
8.7223,23.1791,9.1803
7.3233,16.7841,6.1183
1.983,5.6051,0.7078
-2.8887,-1.2583,-2.8731
-3.4072,-2.7961,-3.4844
-1.8807,-5.8202,-3.8087
-2.5244,-13.4166,-5.7231
-4.5571,-19.2813,-7.301
-3.3802,-15.2716,-5.0793
2.0535,-1.2667,1.2798
6.7353,13.8121,7.3259
6.2418,19.8442,8.1762
3.0045,14.7477,4.576
2.4885,5.9448,2.0619
4.8666,1.7244,3.2697
5.0791,2.7962,4.6056
1.3614,4.8105,2.7143
-1.5169,6.0416,0.0863
-0.1899,7.0339,0.1639
1.71,5.7515,1.1906
0.6087,0.6766,0.4112
-1.6202,-8.4271,-3.3421
5.3049,8.9178,5.5543
4.279,3.9567,3.9613
-2.1153,-8.4376,-2.6642
-5.2283,-8.2736,-4.3488
-2.3891,-2.8824,-2.0814
1.1484,-3.5163,-1.6931
0.681,-5.0548,-3.1722
-2.9239,-3.7646,-4.0632
-5.6407,-6.2978,-4.6802
-4.5367,-13.7567,-5.1135
-1.2752,-17.2819,-4.0751
-0.9825,-12.7901,-2.6454
-4.584,-7.7705,-3.5629
-6.4636,-10.81,-6.7381
-3.8454,-19.3175,-9.2318
-0.9548,-20.804,-8.4052
0.3276,-7.9555,-3.4682
4.0387,11.2932,4.0316
10.6068,24.7731,11.1554
13.6401,30.0884,15.5949
8.9352,27.9036,14.9712
-0.5469,14.517,6.9707
-8.9862,-5.7804,-5.1928
-12.3898,-18.3745,-12.7219
-10.573,-19.5403,-12.1513
-7.1081,-20.5495,-9.439
-5.4777,-25.8955,-9.266
-4.7901,-26.9522,-8.9028
-1.772,-17.3085,-5.4133
3.2098,-0.7932,-0.7803
5.5842,12.4947,1.9473
3.1188,13.6563,2.2353
-0.5541,4.0403,1.2655
-1.3507,-4.9029,0.2771
-0.1086,-4.9784,-0.0859
0.4906,1.0619,0.5743
0.7185,7.1857,2.7583
2.0656,11.759,5.94
3.411,14.3374,7.4333
2.2777,11.3271,4.5616
-0.7679,1.0448,-1.1993
-1.9854,-10.081,-4.7288
-0.1976,-12.9038,-3.5914
1.0356,-5.4393,-0.6424
0.0664,5.6442,1.124
-0.1769,9.6615,1.1885
0.0299,0.5655,-1.3816
-3.3451,-13.0863,-6.0965
-7.4336,-15.736,-7.746
-4.5323,-7.0559,-3.2443
3.2033,-0.5579,2.2628
5.8857,0.5039,3.7065
2.213,3.7721,3.3666
-0.5608,8.0126,3.8924
0.2541,7.1903,3.6727
2.08,7.1847,3.2388
4.108,13.9113,5.3064
5.2151,14.8512,6.4091
1.6291,-1.7082,0.4312
-5.9973,-20.4213,-9.0272
-10.0471,-19.4985,-11.8775
-5.4382,-4.7315,-6.1288
3.763,4.8971,1.6907
9.7089,8.7515,7.3516
9.0146,14.226,10.1919
4.1957,15.1891,8.3708
-1.0043,5.8181,1.8122
-4.7953,-4.2743,-4.1267
-5.8704,-6.951,-4.6128
-3.6858,-8.3028,-2.1318
-1.0834,-13.4705,-2.378
-0.7737,-15.0969,-5.0712
-0.3968,-4.3308,-4.1944
2.6651,14.318,2.0936
5.8247,23.7752,7.7132
6.1688,13.7855,7.4207
4.7786,-2.7523,3.691
2.8946,-5.2595,1.7206
-0.0023,5.416,2.4286
-2.9017,11.1815,3.3648
-2.9019,6.1487,3.3337
0.7171,1.7847,3.4038
4.2814,3.9996,3.753
3.4554,3.6618,1.9942
-0.849,-4.8935,-2.5547
-3.088,-9.9007,-5.1734
-0.3818,0.8441,-1.5305
4.1544,17.2631,4.7262
5.7918,17.6509,5.9931
2.8546,-0.9526,0.9084
-2.3296,-17.8656,-4.1209
-5.0411,-14.9829,-3.0379
-2.6399,1.9659,2.7375
1.6668,12.6929,6.3476
2.4898,8.4298,4.3992
-0.5154,-0.4494,0.5821
-2.688,-3.48,-1.1086
-0.7292,-3.334,-1.327
3.9666,-5.027,-1.2494
6.7462,-5.583,-0.2513
3.7293,-1.7122,0.4526
-2.8389,1.7484,-1.3798
-5.6912,-1.547,-4.2619
-2.5691,-7.8279,-4.5436
0.8207,-5.5764,-1.2009
1.4873,7.5353,4.1735
3.2695,17.7808,8.8607
6.5613,13.2639,9.4247
5.5262,1.0942,5.101
-0.3837,-3.0082,0.6006
-3.4673,3.7648,0.8284
-0.2739,8.6399,3.4476
2.6223,0.4788,1.7326
-0.773,-14.2738,-5.0065
-6.8006,-18.2171,-9.53
-7.9455,-8.3005,-7.2364
-3.1639,-1.3662,-2.3446
2.201,-5.4908,0.138
4.4629,-6.0485,1.5523
4.7026,6.1155,4.2033
4.6724,16.4057,6.1027
3.9483,11.2659,5.0927
1.4302,-1.1074,2.0555
-2.5768,-6.8886,-1.5935
-5.6922,-5.0601,-4.4534
-4.8858,-1.8571,-4.0627
-0.0364,0.0174,0.0838
0.8245,3.6883,1.5808
-0.8928,10.6073,5.4932
1.8554,18.9025,9.4635
6.3399,24.0744,10.9579
6.1656,18.481,7.0367
0.6836,3.7897,-0.3702
-3.8345,-6.4594,-4.9907
-3.3755,-5.1414,-4.2773
-1.5788,-2.3491,-2.4897
-2.962,-7.8616,-3.0456
-5.0408,-14.46,-3.2186
-2.2756,-9.6395,0.2301
4.0532,4.5616,4.7891
6.1165,12.7209,5.0361
0.9842,5.2194,-0.1221
-4.149,-8.3966,-5.0884
-1.9807,-9.3378,-3.283
4.7491,7.0952,4.7955
8.256,25.2262,11.472
6.7497,28.7698,11.0913
4.3534,18.4726,6.0082
2.2699,4.9373,0.9796
-2.7777,-8.0985,-4.0412
-10.204,-23.3543,-10.5076
-12.9981,-35.6303,-14.4335
-7.7967,-31.8104,-10.5116
-0.6801,-10.5883,-1.4291
2.8837,11.5609,5.2513
6.2523,22.1806,8.4544
12.3822,25.4879,12.3035
14.9816,26.2264,14.8144
8.4158,19.6688,9.6824
-1.5151,5.2178,-1.0592
-6.5794,-7.6748,-8.2061
-8.1405,-13.1229,-8.8694
-10.7231,-15.0518,-8.0575
-11.4309,-16.841,-8.0199
-5.5675,-14.6603,-5.737
3.2243,-5.296,-0.5542
7.241,5.0665,3.3332
5.1137,7.4065,3.0281
1.4778,3.2529,0.8401
0.1133,1.5859,0.6638
1.949,4.3526,3.3275
5.5335,7.0976,6.6816
6.8175,10.0695,8.2627
2.9142,14.7543,6.7541
-3.5585,13.8455,2.0049
-7.4649,0.0698,-4.4696
-6.448,-16.5895,-8.4195
-1.5699,-16.7943,-5.6667
3.1703,-1.1545,0.8554
2.3795,5.5312,1.686
-4.1858,-9.6285,-6.0977
-9.0182,-26.0728,-12.8059
-6.8583,-22.0121,-10.1471
-2.6182,-7.1916,-3.0968
-1.9512,-0.3173,0.664
-0.3127,3.6293,3.6755
8.4105,16.9841,11.001
17.9803,31.6101,18.1677
16.9233,32.5683,17.2302
6.4316,21.7344,8.9846
-1.6372,9.5186,0.708
-3.0406,-1.0763,-4.0033
-4.2234,-10.0003,-6.5397
-7.7113,-13.1328,-7.6455
-8.2545,-9.0947,-6.5175
-4.7888,-5.4884,-4.4676
-3.5291,-10.2531,-4.4178
-6.4347,-18.3647,-5.9547
-6.905,-15.9911,-4.9557
-0.461,-0.8031,0.1776
7.8535,12.9988,5.6087
10.5733,15.0281,7.3964
7.299,10.716,6.1901
3.1914,7.617,4.4973
0.9703,4.0733,2.4217
-1.4908,-2.565,-1.4099
-6.2454,-8.6466,-6.3644
-11.0577,-11.1133,-9.5411
-11.325,-12.4298,-8.8893
-5.8481,-13.0316,-5.1993
0.5847,-7.7667,-0.9329
2.6469,3.4248,1.8868
1.6417,11.3193,3.0066
2.6613,10.8179,3.7708
5.5021,6.6372,4.621
5.4984,2.2483,3.8264
2.7214,-1.4054,1.2596
1.4302,1.6284,0.3696
1.107,12.6901,2.3191
-1.9054,18.5505,2.9797
-5.4081,8.5586,0.0171
-4.8287,-8.8302,-3.4488
-2.8185,-18.9032,-5.2796
-4.1804,-17.4533,-6.6325
-5.233,-8.1716,-6.1842
0.443,4.2818,-0.4677
9.2624,13.9454,8.1407
11.224,14.1491,11.1073
4.5822,4.3378,4.9663
-1.9967,-4.35,-2.2073
-2.5817,1.1362,-1.3585
-1.3447,15.2525,4.043
-3.3331,16.3094,3.8956
-5.5146,-1.3249,-1.8807
-3.5794,-16.255,-4.5168
-0.5921,-13.7501,-2.2968
-0.7276,-6.7295,-1.7577
-1.3491,-7.7646,-4.1525
0.8299,-6.8047,-3.8881
3.3695,4.9979,0.3112
4.1854,15.5151,4.0305
5.3222,14.6869,5.8405
6.5815,13.0944,8.058
4.6941,18.8207,10.0553
0.453,18.0809,8.0733
-2.411,-0.3054,1.4878
-4.407,-19.4818,-5.2871
-7.8391,-17.7362,-8.0467
-10.1938,-4.3684,-7.6019
-7.5863,-5.0023,-7.1253
-1.6344,-18.166,-6.1854
2.6849,-17.6555,-1.9677
3.3025,1.5134,3.7937
1.7432,12.3714,5.031
-0.2495,0.4256,0.0631
0.0581,-5.3198,-1.4308
1.7287,4.6955,0.7384
2.1418,8.823,2.291
1.8636,7.4709,3.2481
2.0939,3.9451,3.3555
2.9237,-0.2927,2.2486
3.1563,-4.3174,0.3895
1.1931,-6.3883,-1.603
-3.1117,-6.116,-3.4446
-7.1416,-5.3278,-4.4194
-7.3114,-5.5143,-3.7003
-2.955,-6.1045,-1.7825
2.0735,-6.5813,-0.6856
3.2793,-7.6261,-1.8462
1.2286,-7.7175,-3.7079
0.2382,-3.8154,-3.5405
1.1631,1.2336,-2.0054
0.9045,0.5015,-1.8269
-0.9949,-4.7143,-2.2884
-2.139,-6.1124,-1.0595
-2.4072,-3.6895,0.2304
-2.3983,-4.5349,-0.5377
-0.2519,-5.4358,-0.2267
3.8613,3.3063,4.0698
5.6292,14.4007,7.853
3.3598,9.0099,5.2519
0.3173,-9.0087,-1.3012
-1.5272,-13.6247,-4.5242
-3.4535,0.3889,-3.1816
-5.4245,7.3244,-2.7418
-4.7439,-5.5534,-5.2625
-0.0347,-16.8094,-5.5577
5.1955,-8.0363,-0.4312
5.0127,6.9726,4.605
-1.235,7.0893,3.1706
-7.0691,-5.0287,-2.6643
-7.5909,-13.233,-6.5756
-4.5441,-11.8955,-6.387
-0.2965,-5.027,-3.1391
5.507,4.938,2.6347
10.9013,15.2725,8.7986
10.7392,19.3851,10.5748
3.5826,12.9809,5.7116
-4.8696,-0.6549,-1.9431
-7.317,-12.5105,-6.1132
-3.059,-14.3621,-4.6143
0.7183,-7.6047,-1.6465
-1.968,-2.3845,-2.2232
-6.9385,-2.7687,-4.5561
-5.4278,-1.4584,-2.5644
2.3173,5.8964,3.7319
7.1756,12.5455,7.3527
4.9419,10.2294,4.6479
0.8883,-1.0695,-0.5983
-0.0496,-12.3816,-3.4399
0.6809,-13.1225,-2.77
0.0469,-3.2006,-0.7066
-1.5373,6.53,0.3985
-1.5209,8.9276,0.7126
0.5386,6.4859,1.7374
1.6048,3.0415,2.3951
-0.7586,0.145,0.0569
-3.9944,-1.7916,-4.2638
-3.2805,-4.5511,-5.8952
1.8412,-7.2847,-2.0991
6.8662,-2.9119,4.8649
7.8259,9.5083,9.8726
4.8122,17.4405,9.375
1.1473,13.1075,5.1016
0.3256,6.411,2.4157
2.0985,6.2702,2.9417
2.2086,4.713,1.9729
-1.683,-5.44,-3.3312
-5.8524,-13.2155,-7.8534
-5.2104,-7.5121,-5.9618
-0.3015,1.7943,-0.5725
3.3686,-0.1364,1.4801
2.4498,-8.2137,-0.3848
-0.4112,-7.2053,-1.0252
-0.7256,3.4178,2.0513
1.6948,10.2315,5.6074
2.8496,5.9136,5.276
0.7405,-1.2224,1.3931
-1.237,1.7189,-0.7387
0.4187,13.6474,1.8167
3.3557,18.8256,4.6653
3.2914,9.3943,3.1689
1.1481,-2.8941,0.1895
0.7042,-5.3356,0.299
1.8517,-1.2123,1.568
1.5843,-0.0404,0.1051
-0.4616,-3.1587,-2.2675
-1.7083,-5.3524,-1.3679
-0.6489,-3.0532,2.0713
1.5317,1.953,3.831
2.7976,4.9636,2.606
2.339,5.2781,0.9147
1.349,7.0076,0.9801
1.9901,9.696,2.5538
4.2489,6.8712,3.8335
4.6626,-1.2413,2.9939
0.7537,-5.154,-0.091
-4.809,-1.6163,-3.3564
-7.305,0.4756,-4.7553
-5.1601,-4.1619,-3.8735
-0.294,-6.7522,-0.8228
4.1403,1.1072,3.7272
5.6083,11.1194,6.9134
4.1199,9.5673,5.9195
2.6256,-0.0693,2.5981
3.7205,-2.0121,1.6231
5.4182,6.2502,3.2237
2.6553,10.4987,2.6036
-4.6861,2.1939,-1.9848
-8.9088,-10.5138,-5.6971
-4.4549,-14.8797,-3.9778
3.3337,-6.6659,1.1773
5.4034,7.0857,4.1339
0.9729,12.9736,2.067
-3.3355,4.7126,-2.5543
-2.7872,-6.3617,-4.3086
1.6865,-4.5896,-0.2199
6.4792,7.1559,6.4211
8.7275,13.0181,9.6139
7.743,9.227,7.7948
4.8786,4.8839,4.2851
2.0627,2.9856,1.7443
0.0271,0.0099,0.0691
-1.4075,0.2808,-0.5935
-5.304,3.4692,-2.671
-5.5986,5.6974,-3.187
-3.4004,3.3134,-2.5278
-0.9257,-0.6664,-1.1566
1.6902,1.7634,1.127
3.8722,8.3326,3.4454
3.8698,8.9135,4.23
1.0029,2.6272,2.7339
-3.817,-3.3527,-0.914
-7.9958,-7.4136,-5.1374
-8.4274,-11.415,-7.1731
-5.5092,-12.1715,-6.1228
-2.2184,-6.8595,-3.3322
1.5532,0.8765,0.7752
6.5525,6.8339,5.4945
8.1017,9.6746,6.6483
1.9834,7.8956,1.3784
-6.6728,2.6892,-5.3533
-8.8752,-0.2056,-5.9795
-3.2988,0.9054,-0.616
3.0932,0.8038,3.8214
3.8926,-2.7172,3.2697
-0.4684,-5.4899,-0.0141
-5.0105,-4.489,-2.5067
-6.2901,-0.8641,-3.1579
-4.3285,2.1748,-2.5052
-1.0134,0.9589,-1.6016
